Treatment,AGB11,AGB14,Dyr,X,Y
3_illegal_logging,183.564361572266,141.070831298828,-14.1645100911458,229028.659349372,9753970.02532787
1_old_growth,156.338302612305,176.793319702148,6.81833902994792,229128.659349372,9753970.02532787
1_old_growth,142.188583374023,126.915786743164,-5.09093221028646,229228.659349372,9753970.02532787
1_old_growth,188.860733032227,173.669204711914,-5.0638427734375,229328.659349372,9753970.02532787
3_illegal_logging,178.757873535156,191.48876953125,4.24363199869792,229428.659349372,9753970.02532787
3_illegal_logging,202.988677978516,131.287124633789,-23.9005177815755,229528.659349372,9753970.02532787
3_illegal_logging,199.277389526367,139.778457641602,-19.8329772949219,229628.659349372,9753970.02532787
1_old_growth,180.127365112305,201.936920166016,7.26985168457031,229728.659349372,9753970.02532787
1_old_growth,187.846450805664,213.535507202148,8.56301879882812,229828.659349372,9753970.02532787
3_illegal_logging,234.057708740234,214.662857055664,-6.46495056152344,229928.659349372,9753970.02532787
3_illegal_logging,206.955688476562,180.996948242188,-8.65291341145833,230028.659349372,9753970.02532787
3_illegal_logging,229.319076538086,231.397384643555,0.692769368489583,230128.659349372,9753970.02532787
1_old_growth,182.378555297852,201.253829956055,6.29175821940104,230228.659349372,9753970.02532787
3_illegal_logging,222.196182250977,227.139541625977,1.64778645833333,230328.659349372,9753970.02532787
3_illegal_logging,131.237518310547,143.180648803711,3.98104349772135,230428.659349372,9753970.02532787
3_illegal_logging,201.744277954102,222.638458251953,6.96472676595052,230528.659349372,9753970.02532787
3_illegal_logging,255.175506591797,250.404891967773,-1.59020487467448,230628.659349372,9753970.02532787
1_old_growth,218.17578125,226.577178955078,2.80046590169271,230728.659349372,9753970.02532787
1_old_growth,203.215621948242,201.301239013672,-0.638127644856771,230828.659349372,9753970.02532787
3_illegal_logging,248.183929443359,257.192504882812,3.00285847981771,230928.659349372,9753970.02532787
1_old_growth,174.245376586914,202.239822387695,9.33148193359375,231028.659349372,9753970.02532787
1_old_growth,195.407669067383,204.772598266602,3.12164306640625,231128.659349372,9753970.02532787
1_old_growth,206.038146972656,214.541580200195,2.83447774251302,231228.659349372,9753970.02532787
3_illegal_logging,156.689559936523,149.133071899414,-2.51882934570312,231328.659349372,9753970.02532787
1_old_growth,177.029632568359,184.470199584961,2.48018900553385,231428.659349372,9753970.02532787
3_illegal_logging,275.395355224609,288.560638427734,4.388427734375,231528.659349372,9753970.02532787
1_old_growth,204.591567993164,206.653457641602,0.687296549479167,231628.659349372,9753970.02532787
3_illegal_logging,239.011138916016,113.376373291016,-41.8782552083333,231728.659349372,9753970.02532787
2_concessionary_logging,200.713714599609,221.895126342773,7.06047058105469,231828.659349372,9753970.02532787
2_concessionary_logging,225.293029785156,178.776245117188,-15.5055948893229,231928.659349372,9753970.02532787
2_concessionary_logging,277.683654785156,292.710052490234,5.00879923502604,232028.659349372,9753970.02532787
2_concessionary_logging,195.410720825195,197.724304199219,0.771194458007812,232128.659349372,9753970.02532787
4_concessionary_plus_illegal_logging,186.164169311523,201.08967590332,4.97516886393229,232228.659349372,9753970.02532787
2_concessionary_logging,195.301513671875,225.411483764648,10.0366566975911,232328.659349372,9753970.02532787
2_concessionary_logging,237.621109008789,215.644165039062,-7.32564798990885,232428.659349372,9753970.02532787
2_concessionary_logging,163.718719482422,183.256637573242,6.51263936360677,232528.659349372,9753970.02532787
2_concessionary_logging,177.892608642578,192.156204223633,4.75453186035156,232628.659349372,9753970.02532787
2_concessionary_logging,243.284194946289,268.280517578125,8.33210754394531,232728.659349372,9753970.02532787
2_concessionary_logging,141.140869140625,166.912216186523,8.59044901529948,232828.659349372,9753970.02532787
2_concessionary_logging,137.799530029297,162.365859985352,8.18877665201823,232928.659349372,9753970.02532787
2_concessionary_logging,152.077728271484,145.938430786133,-2.04643249511719,233028.659349372,9753970.02532787
2_concessionary_logging,149.132858276367,154.275054931641,1.71406555175781,233128.659349372,9753970.02532787
2_concessionary_logging,140.388336181641,159.150802612305,6.25415547688802,233228.659349372,9753970.02532787
4_concessionary_plus_illegal_logging,142.321975708008,154.232498168945,3.97017415364583,233328.659349372,9753970.02532787
4_concessionary_plus_illegal_logging,204.52571105957,234.783706665039,10.0859985351562,233428.659349372,9753970.02532787
2_concessionary_logging,194.458465576172,214.00553894043,6.51569112141927,233528.659349372,9753970.02532787
2_concessionary_logging,82.7231521606445,95.8262252807617,4.36769104003906,233628.659349372,9753970.02532787
2_concessionary_logging,171.455123901367,187.811126708984,5.4520009358724,217528.659349372,9754070.02532787
2_concessionary_logging,165.479309082031,179.555328369141,4.69200642903646,217628.659349372,9754070.02532787
2_concessionary_logging,219.154098510742,226.825256347656,2.55705261230469,217728.659349372,9754070.02532787
2_concessionary_logging,152.313201904297,170.570953369141,6.08591715494792,217828.659349372,9754070.02532787
2_concessionary_logging,148.281539916992,161.044006347656,4.25415547688802,217928.659349372,9754070.02532787
2_concessionary_logging,162.656951904297,173.851654052734,3.7315673828125,218028.659349372,9754070.02532787
2_concessionary_logging,181.576675415039,173.71110534668,-2.62185668945312,218128.659349372,9754070.02532787
2_concessionary_logging,130.618835449219,148.422424316406,5.93452962239583,218228.659349372,9754070.02532787
2_concessionary_logging,141.712951660156,166.874252319336,8.38710021972656,218328.659349372,9754070.02532787
2_concessionary_logging,171.046981811523,184.945465087891,4.63282775878906,218428.659349372,9754070.02532787
2_concessionary_logging,165.293380737305,165.670425415039,0.125681559244792,218528.659349372,9754070.02532787
2_concessionary_logging,136.078552246094,156.675903320312,6.86578369140625,218628.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,154.405517578125,180.177291870117,8.59059143066406,218728.659349372,9754070.02532787
2_concessionary_logging,183.178512573242,187.414352416992,1.41194661458333,218828.659349372,9754070.02532787
2_concessionary_logging,132.767059326172,153.423248291016,6.88539632161458,218928.659349372,9754070.02532787
2_concessionary_logging,189.740097045898,204.946578979492,5.06882731119792,219028.659349372,9754070.02532787
2_concessionary_logging,157.357955932617,186.538757324219,9.72693379720052,219128.659349372,9754070.02532787
2_concessionary_logging,145.220016479492,192.763824462891,15.8479359944661,219228.659349372,9754070.02532787
2_concessionary_logging,135.535919189453,140.389022827148,1.6177012125651,219328.659349372,9754070.02532787
2_concessionary_logging,189.500732421875,195.95686340332,2.15204366048177,219428.659349372,9754070.02532787
1_old_growth,136.672927856445,151.258636474609,4.86190287272135,219528.659349372,9754070.02532787
1_old_growth,173.368789672852,189.9462890625,5.52583312988281,219628.659349372,9754070.02532787
1_old_growth,170.620422363281,171.606658935547,0.328745524088542,219728.659349372,9754070.02532787
1_old_growth,127.230323791504,151.517425537109,8.09570058186849,219828.659349372,9754070.02532787
1_old_growth,173.331146240234,188.430328369141,5.03306070963542,219928.659349372,9754070.02532787
1_old_growth,174.327102661133,194.428848266602,6.70058186848958,220028.659349372,9754070.02532787
1_old_growth,191.090042114258,203.657272338867,4.18907674153646,220128.659349372,9754070.02532787
1_old_growth,162.054229736328,131.685195922852,-10.1230112711589,220228.659349372,9754070.02532787
1_old_growth,141.264373779297,168.230407714844,8.98867797851562,220328.659349372,9754070.02532787
1_old_growth,89.5863876342773,134.526077270508,14.9798965454102,220428.659349372,9754070.02532787
1_old_growth,149.774688720703,186.365020751953,12.19677734375,220528.659349372,9754070.02532787
1_old_growth,136.480010986328,172.850479125977,12.1234893798828,220628.659349372,9754070.02532787
1_old_growth,126.576545715332,170.563262939453,14.662239074707,220728.659349372,9754070.02532787
1_old_growth,119.710235595703,149.151931762695,9.81389872233073,220828.659349372,9754070.02532787
1_old_growth,138.830108642578,175.38410949707,12.1846669514974,220928.659349372,9754070.02532787
1_old_growth,184.818618774414,213.470443725586,9.55060831705729,221028.659349372,9754070.02532787
1_old_growth,113.363578796387,152.05549621582,12.8973058064779,221128.659349372,9754070.02532787
1_old_growth,98.0536193847656,104.22045135498,2.05561065673828,221228.659349372,9754070.02532787
1_old_growth,159.715087890625,184.949371337891,8.41142781575521,221328.659349372,9754070.02532787
1_old_growth,128.885955810547,154.266860961914,8.4603017171224,221428.659349372,9754070.02532787
1_old_growth,72.5221557617188,114.982192993164,14.1533457438151,221528.659349372,9754070.02532787
1_old_growth,137.254089355469,177.435333251953,13.3937479654948,221628.659349372,9754070.02532787
1_old_growth,94.5781860351562,142.353317260742,15.925043741862,221728.659349372,9754070.02532787
1_old_growth,158.795425415039,171.522094726562,4.24222310384115,221828.659349372,9754070.02532787
1_old_growth,115.718643188477,158.278564453125,14.1866404215495,221928.659349372,9754070.02532787
1_old_growth,85.2702178955078,129.394104003906,14.7079620361328,222028.659349372,9754070.02532787
1_old_growth,77.8767547607422,101.583602905273,7.90228271484375,222128.659349372,9754070.02532787
1_old_growth,148.667282104492,189.496078491211,13.6095987955729,222928.659349372,9754070.02532787
1_old_growth,195.539627075195,213.543502807617,6.00129191080729,223028.659349372,9754070.02532787
1_old_growth,166.097885131836,198.786834716797,10.8963165283203,223128.659349372,9754070.02532787
1_old_growth,155.450897216797,174.233795166016,6.26096598307292,223228.659349372,9754070.02532787
1_old_growth,150.22492980957,190.599914550781,13.4583282470703,223328.659349372,9754070.02532787
1_old_growth,179.718887329102,225.238433837891,15.1731821695964,223428.659349372,9754070.02532787
1_old_growth,128.350677490234,160.657348632812,10.7688903808594,223528.659349372,9754070.02532787
1_old_growth,178.828689575195,229.526336669922,16.8992156982422,223628.659349372,9754070.02532787
1_old_growth,151.976943969727,201.863998413086,16.6290181477865,223728.659349372,9754070.02532787
1_old_growth,161.860595703125,199.559127807617,12.5661773681641,223828.659349372,9754070.02532787
1_old_growth,151.349380493164,178.006195068359,8.88560485839844,223928.659349372,9754070.02532787
1_old_growth,190.189437866211,229.514282226562,13.1082814534505,224028.659349372,9754070.02532787
1_old_growth,160.088088989258,206.461013793945,15.4576416015625,224128.659349372,9754070.02532787
1_old_growth,204.142379760742,225.348007202148,7.06854248046875,224228.659349372,9754070.02532787
1_old_growth,168.914825439453,178.659240722656,3.24813842773438,224328.659349372,9754070.02532787
1_old_growth,176.351333618164,151.016983032227,-8.44478352864583,224428.659349372,9754070.02532787
1_old_growth,199.091934204102,227.856002807617,9.58802286783854,224528.659349372,9754070.02532787
1_old_growth,163.351699829102,209.956573486328,15.5349578857422,224628.659349372,9754070.02532787
1_old_growth,164.894683837891,199.093643188477,11.399653116862,224728.659349372,9754070.02532787
1_old_growth,174.043121337891,217.154525756836,14.3704681396484,224828.659349372,9754070.02532787
1_old_growth,167.739868164062,217.659332275391,16.6398213704427,224928.659349372,9754070.02532787
1_old_growth,154.173599243164,193.804748535156,13.2103830973307,225028.659349372,9754070.02532787
1_old_growth,188.181976318359,226.533416748047,12.7838134765625,225128.659349372,9754070.02532787
1_old_growth,173.477691650391,212.586563110352,13.0362904866536,225228.659349372,9754070.02532787
1_old_growth,178.742202758789,200.257125854492,7.17164103190104,225328.659349372,9754070.02532787
1_old_growth,144.91552734375,173.641784667969,9.57541910807292,225428.659349372,9754070.02532787
1_old_growth,206.053771972656,254.973297119141,16.3065083821615,225528.659349372,9754070.02532787
1_old_growth,261.945007324219,202.970809936523,-19.6580657958984,225628.659349372,9754070.02532787
1_old_growth,257.116180419922,161.657119750977,-31.8196868896484,225728.659349372,9754070.02532787
1_old_growth,181.226791381836,161.010375976562,-6.73880513509115,225828.659349372,9754070.02532787
1_old_growth,222.05778503418,193.300094604492,-9.58589680989583,225928.659349372,9754070.02532787
1_old_growth,199.372344970703,138.384140014648,-20.3294016520182,226028.659349372,9754070.02532787
1_old_growth,162.402648925781,202.715255737305,13.4375356038411,226128.659349372,9754070.02532787
3_illegal_logging,175.853790283203,167.949905395508,-2.63462829589844,226228.659349372,9754070.02532787
1_old_growth,142.205505371094,181.739700317383,13.1780649820964,226328.659349372,9754070.02532787
1_old_growth,228.761734008789,265.246612548828,12.161626180013,226428.659349372,9754070.02532787
1_old_growth,209.291351318359,247.472412109375,12.7270202636719,226528.659349372,9754070.02532787
1_old_growth,187.624008178711,165.674697875977,-7.31643676757812,226628.659349372,9754070.02532787
3_illegal_logging,176.580337524414,148.29997253418,-9.42678833007812,226728.659349372,9754070.02532787
3_illegal_logging,265.9658203125,203.652908325195,-20.7709706624349,226828.659349372,9754070.02532787
3_illegal_logging,202.1455078125,139.933807373047,-20.7372334798177,226928.659349372,9754070.02532787
3_illegal_logging,204.903137207031,168.490097045898,-12.1376800537109,227028.659349372,9754070.02532787
3_illegal_logging,168.035110473633,135.378997802734,-10.8853708902995,227128.659349372,9754070.02532787
3_illegal_logging,228.098068237305,126.814750671387,-33.761105855306,227228.659349372,9754070.02532787
3_illegal_logging,163.190246582031,147.635314941406,-5.18497721354167,227328.659349372,9754070.02532787
3_illegal_logging,176.933181762695,209.20915222168,10.7586568196615,227428.659349372,9754070.02532787
3_illegal_logging,109.653099060059,134.528732299805,8.29187774658203,227528.659349372,9754070.02532787
3_illegal_logging,220.858383178711,153.133392333984,-22.5749969482422,227628.659349372,9754070.02532787
3_illegal_logging,180.277526855469,180.484756469727,0.069076538085938,227728.659349372,9754070.02532787
3_illegal_logging,254.911041259766,148.081558227539,-35.6098276774089,227828.659349372,9754070.02532787
1_old_growth,253.242324829102,247.493545532227,-1.916259765625,227928.659349372,9754070.02532787
1_old_growth,257.164642333984,221.917007446289,-11.7492116292318,228028.659349372,9754070.02532787
3_illegal_logging,220.162673950195,135.778854370117,-28.127939860026,228128.659349372,9754070.02532787
3_illegal_logging,213.501907348633,117.740203857422,-31.9205678304036,228228.659349372,9754070.02532787
3_illegal_logging,205.50895690918,168.435180664062,-12.3579254150391,228328.659349372,9754070.02532787
3_illegal_logging,215.098678588867,175.210830688477,-13.2959493001302,228428.659349372,9754070.02532787
3_illegal_logging,170.257705688477,192.198623657227,7.31363932291667,228528.659349372,9754070.02532787
3_illegal_logging,216.868286132812,228.714736938477,3.94881693522135,228628.659349372,9754070.02532787
3_illegal_logging,137.080184936523,109.692413330078,-9.12925720214844,228728.659349372,9754070.02532787
3_illegal_logging,244.826950073242,154.467926025391,-30.1196746826172,228828.659349372,9754070.02532787
3_illegal_logging,187.515518188477,222.213653564453,11.5660451253255,228928.659349372,9754070.02532787
1_old_growth,153.006195068359,185.81787109375,10.9372253417969,229028.659349372,9754070.02532787
1_old_growth,196.067672729492,223.271499633789,9.06794230143229,229128.659349372,9754070.02532787
3_illegal_logging,231.195648193359,162.781219482422,-22.8048095703125,229228.659349372,9754070.02532787
3_illegal_logging,183.500900268555,195.371551513672,3.9568837483724,229328.659349372,9754070.02532787
3_illegal_logging,195.508422851562,185.494934082031,-3.33782958984375,229428.659349372,9754070.02532787
1_old_growth,184.841247558594,164.303894042969,-6.84578450520833,229528.659349372,9754070.02532787
3_illegal_logging,235.007781982422,193.127853393555,-13.9599761962891,229628.659349372,9754070.02532787
1_old_growth,211.013809204102,241.877151489258,10.2877807617188,229728.659349372,9754070.02532787
3_illegal_logging,213.411422729492,213.042709350586,-0.122904459635417,229828.659349372,9754070.02532787
1_old_growth,197.003509521484,177.696350097656,-6.43571980794271,229928.659349372,9754070.02532787
1_old_growth,173.030624389648,177.299621582031,1.4229990641276,230028.659349372,9754070.02532787
3_illegal_logging,207.004364013672,121.483978271484,-28.5067952473958,230128.659349372,9754070.02532787
1_old_growth,164.401641845703,182.434844970703,6.01106770833333,230228.659349372,9754070.02532787
1_old_growth,195.198226928711,212.009140014648,5.6036376953125,230328.659349372,9754070.02532787
3_illegal_logging,151.974029541016,174.678695678711,7.56822204589844,230428.659349372,9754070.02532787
1_old_growth,157.829833984375,194.954208374023,12.3747914632161,230528.659349372,9754070.02532787
3_illegal_logging,122.816886901855,144.716552734375,7.29988861083984,230628.659349372,9754070.02532787
3_illegal_logging,128.015213012695,130.681167602539,0.888651529947917,230728.659349372,9754070.02532787
1_old_growth,179.622055053711,209.176223754883,9.85138956705729,230828.659349372,9754070.02532787
1_old_growth,147.418838500977,172.059432983398,8.21353149414062,230928.659349372,9754070.02532787
1_old_growth,199.167663574219,234.706176757812,11.8461710611979,231028.659349372,9754070.02532787
1_old_growth,162.456115722656,180.805221557617,6.11636861165365,231128.659349372,9754070.02532787
3_illegal_logging,193.158447265625,199.296859741211,2.04613749186198,231228.659349372,9754070.02532787
3_illegal_logging,189.39990234375,215.969909667969,8.85666910807292,231328.659349372,9754070.02532787
3_illegal_logging,212.460784912109,208.95149230957,-1.16976420084635,231428.659349372,9754070.02532787
3_illegal_logging,158.105224609375,122.452133178711,-11.8843638102214,231528.659349372,9754070.02532787
1_old_growth,186.6728515625,140.652297973633,-15.3401845296224,231628.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,172.898773193359,137.572311401367,-11.7754872639974,231728.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,200.903259277344,198.824737548828,-0.692840576171875,231828.659349372,9754070.02532787
2_concessionary_logging,169.489700317383,180.337493896484,3.61593119303385,231928.659349372,9754070.02532787
2_concessionary_logging,202.283660888672,230.018356323242,9.2448984781901,232028.659349372,9754070.02532787
2_concessionary_logging,189.654907226562,192.716110229492,1.02040100097656,232128.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,259.306610107422,237.322555541992,-7.32801818847656,232228.659349372,9754070.02532787
2_concessionary_logging,177.786560058594,183.375900268555,1.86311340332031,232328.659349372,9754070.02532787
2_concessionary_logging,178.376327514648,193.996704101562,5.20679219563802,232428.659349372,9754070.02532787
2_concessionary_logging,133.623947143555,132.080581665039,-0.514455159505208,232528.659349372,9754070.02532787
2_concessionary_logging,176.504913330078,200.890045166016,8.12837727864583,232628.659349372,9754070.02532787
2_concessionary_logging,97.4904403686523,130.049591064453,10.8530502319336,232728.659349372,9754070.02532787
2_concessionary_logging,142.19059753418,135.452209472656,-2.24612935384115,232828.659349372,9754070.02532787
2_concessionary_logging,112.823944091797,136.35334777832,7.84313456217448,232928.659349372,9754070.02532787
2_concessionary_logging,150.795349121094,165.270980834961,4.82521057128906,233028.659349372,9754070.02532787
2_concessionary_logging,189.991241455078,190.47868347168,0.162480672200521,233128.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,133.292114257812,114.297538757324,-6.33152516682943,233228.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,112.93627166748,126.473609924316,4.51244608561198,233328.659349372,9754070.02532787
2_concessionary_logging,197.237411499023,192.456161499023,-1.59375,233428.659349372,9754070.02532787
2_concessionary_logging,229.05094909668,221.037536621094,-2.67113749186198,233528.659349372,9754070.02532787
4_concessionary_plus_illegal_logging,72.3839340209961,87.7005386352539,5.10553487141927,233628.659349372,9754070.02532787
2_concessionary_logging,175.6748046875,182.396438598633,2.24054463704427,217528.659349372,9754170.02532787
2_concessionary_logging,160.885177612305,155.069976806641,-1.93840026855469,217628.659349372,9754170.02532787
2_concessionary_logging,152.131607055664,169.906356811523,5.92491658528646,217728.659349372,9754170.02532787
2_concessionary_logging,168.513809204102,195.377548217773,8.95457967122396,217828.659349372,9754170.02532787
2_concessionary_logging,177.154190063477,191.967514038086,4.93777465820312,217928.659349372,9754170.02532787
2_concessionary_logging,200.920181274414,189.589233398438,-3.77698262532552,218028.659349372,9754170.02532787
2_concessionary_logging,134.696060180664,151.503753662109,5.6025644938151,218128.659349372,9754170.02532787
2_concessionary_logging,159.153091430664,188.449661254883,9.76552327473958,218228.659349372,9754170.02532787
2_concessionary_logging,158.408081054688,179.876480102539,7.15613301595052,218328.659349372,9754170.02532787
2_concessionary_logging,185.435974121094,149.182815551758,-12.0843861897786,218428.659349372,9754170.02532787
2_concessionary_logging,128.308853149414,135.001480102539,2.23087565104167,218528.659349372,9754170.02532787
2_concessionary_logging,155.146606445312,175.309875488281,6.72108968098958,218628.659349372,9754170.02532787
4_concessionary_plus_illegal_logging,121.902938842773,124.084335327148,0.727132161458333,218728.659349372,9754170.02532787
2_concessionary_logging,185.114395141602,185.061279296875,-0.017705281575521,218828.659349372,9754170.02532787
2_concessionary_logging,140.636306762695,146.064331054688,1.80934143066406,218928.659349372,9754170.02532787
2_concessionary_logging,189.061965942383,197.817825317383,2.91861979166667,219028.659349372,9754170.02532787
2_concessionary_logging,183.058029174805,206.117065429688,7.68634541829427,219128.659349372,9754170.02532787
2_concessionary_logging,152.614196777344,162.022735595703,3.13617960611979,219228.659349372,9754170.02532787
2_concessionary_logging,130.539932250977,138.391372680664,2.61714680989583,219328.659349372,9754170.02532787
2_concessionary_logging,164.839431762695,171.829284667969,2.32995096842448,219428.659349372,9754170.02532787
1_old_growth,144.236358642578,161.213272094727,5.65897115071615,219528.659349372,9754170.02532787
1_old_growth,146.367797851562,185.553741455078,13.0619812011719,219628.659349372,9754170.02532787
1_old_growth,191.661315917969,216.145309448242,8.16133117675781,219728.659349372,9754170.02532787
1_old_growth,170.75813293457,196.236602783203,8.4928232828776,219828.659349372,9754170.02532787
1_old_growth,124.622764587402,158.104782104492,11.1606725056966,219928.659349372,9754170.02532787
1_old_growth,155.19970703125,189.315490722656,11.3719278971354,220028.659349372,9754170.02532787
1_old_growth,166.564163208008,208.558975219727,13.9982706705729,220128.659349372,9754170.02532787
1_old_growth,143.021728515625,169.78076171875,8.919677734375,220228.659349372,9754170.02532787
1_old_growth,188.408096313477,217.527984619141,9.70662943522135,220328.659349372,9754170.02532787
1_old_growth,127.884338378906,170.320693969727,14.1454518636068,220428.659349372,9754170.02532787
1_old_growth,173.685897827148,209.206588745117,11.8402303059896,220528.659349372,9754170.02532787
1_old_growth,138.462966918945,173.109786987305,11.5489400227865,220628.659349372,9754170.02532787
1_old_growth,116.69214630127,158.770812988281,14.0262222290039,220728.659349372,9754170.02532787
1_old_growth,74.8701019287109,102.77564239502,9.30184682210287,220828.659349372,9754170.02532787
1_old_growth,163.623718261719,198.607162475586,11.6611480712891,220928.659349372,9754170.02532787
1_old_growth,121.41926574707,157.872344970703,12.1510264078776,221028.659349372,9754170.02532787
1_old_growth,132.4697265625,162.951354980469,10.1605428059896,221128.659349372,9754170.02532787
1_old_growth,133.726501464844,171.275451660156,12.5163167317708,221228.659349372,9754170.02532787
1_old_growth,136.290008544922,154.448867797852,6.0529530843099,221328.659349372,9754170.02532787
1_old_growth,122.696655273438,159.260391235352,12.1879119873047,221428.659349372,9754170.02532787
1_old_growth,112.427436828613,141.661163330078,9.74457550048828,221528.659349372,9754170.02532787
1_old_growth,90.3382415771484,115.645126342773,8.43562825520833,221628.659349372,9754170.02532787
1_old_growth,92.8089904785156,136.021484375,14.4041646321615,221728.659349372,9754170.02532787
1_old_growth,101.06657409668,142.114639282227,13.6826883951823,221828.659349372,9754170.02532787
1_old_growth,99.1258392333984,116.590881347656,5.8216807047526,221928.659349372,9754170.02532787
1_old_growth,62.788948059082,97.7168350219727,11.6426289876302,222028.659349372,9754170.02532787
1_old_growth,113.323394775391,160.622116088867,15.7662404378255,222128.659349372,9754170.02532787
1_old_growth,142.748229980469,179.869430541992,12.3737335205078,222828.659349372,9754170.02532787
1_old_growth,171.366058349609,192.790237426758,7.14139302571615,222928.659349372,9754170.02532787
1_old_growth,171.824096679688,222.077423095703,16.7511088053385,223028.659349372,9754170.02532787
1_old_growth,150.793121337891,171.897018432617,7.03463236490885,223128.659349372,9754170.02532787
1_old_growth,132.006851196289,175.096527099609,14.3632253011068,223228.659349372,9754170.02532787
1_old_growth,187.024520874023,231.904647827148,14.9600423177083,223328.659349372,9754170.02532787
1_old_growth,190.349304199219,223.403533935547,11.018076578776,223428.659349372,9754170.02532787
1_old_growth,202.141021728516,248.312591552734,15.3905232747396,223528.659349372,9754170.02532787
1_old_growth,196.551132202148,241.006378173828,14.8184153238932,223628.659349372,9754170.02532787
1_old_growth,172.437088012695,216.010696411133,14.5245361328125,223728.659349372,9754170.02532787
1_old_growth,169.397521972656,205.940048217773,12.1808420817057,223828.659349372,9754170.02532787
1_old_growth,152.995498657227,206.915313720703,17.9732716878255,223928.659349372,9754170.02532787
1_old_growth,211.356491088867,252.215774536133,13.6197611490885,224028.659349372,9754170.02532787
1_old_growth,190.6572265625,236.727462768555,15.3567454020182,224128.659349372,9754170.02532787
1_old_growth,162.69548034668,214.082443237305,17.1289876302083,224228.659349372,9754170.02532787
1_old_growth,178.88508605957,201.812194824219,7.64236958821615,224328.659349372,9754170.02532787
1_old_growth,172.330688476562,204.892837524414,10.8540496826172,224428.659349372,9754170.02532787
1_old_growth,191.029388427734,214.521667480469,7.83075968424479,224528.659349372,9754170.02532787
1_old_growth,208.133911132812,229.070617675781,6.97890218098958,224628.659349372,9754170.02532787
1_old_growth,221.89665222168,217.422927856445,-1.49124145507812,224728.659349372,9754170.02532787
1_old_growth,186.855499267578,225.395248413086,12.8465830485026,224828.659349372,9754170.02532787
1_old_growth,163.326614379883,162.748718261719,-0.192632039388021,224928.659349372,9754170.02532787
1_old_growth,196.068496704102,238.780685424805,14.2373962402344,225028.659349372,9754170.02532787
1_old_growth,196.374099731445,234.190338134766,12.6054128011068,225128.659349372,9754170.02532787
1_old_growth,216.975006103516,199.875518798828,-5.6998291015625,225228.659349372,9754170.02532787
1_old_growth,196.857360839844,239.8486328125,14.3304239908854,225328.659349372,9754170.02532787
1_old_growth,206.249176025391,235.578109741211,9.77631123860677,225428.659349372,9754170.02532787
1_old_growth,225.843185424805,277.575805664062,17.2442067464193,225528.659349372,9754170.02532787
1_old_growth,209.894271850586,183.936706542969,-8.65252176920573,225628.659349372,9754170.02532787
1_old_growth,208.018676757812,244.810317993164,12.2638804117839,225728.659349372,9754170.02532787
1_old_growth,213.735198974609,260.102996826172,15.4559326171875,225828.659349372,9754170.02532787
1_old_growth,193.752548217773,231.219131469727,12.4888610839844,225928.659349372,9754170.02532787
1_old_growth,208.580001831055,220.7021484375,4.04071553548177,226028.659349372,9754170.02532787
3_illegal_logging,191.219940185547,215.360610961914,8.04689025878906,226128.659349372,9754170.02532787
3_illegal_logging,185.74609375,177.610900878906,-2.71173095703125,226228.659349372,9754170.02532787
3_illegal_logging,213.793869018555,252.371871948242,12.8593343098958,226328.659349372,9754170.02532787
1_old_growth,197.558090209961,195.344482421875,-0.737869262695312,226428.659349372,9754170.02532787
3_illegal_logging,216.713012695312,172.551162719727,-14.7206166585286,226528.659349372,9754170.02532787
3_illegal_logging,216.287246704102,124.078872680664,-30.7361246744792,226628.659349372,9754170.02532787
3_illegal_logging,228.760131835938,177.470184326172,-17.0966491699219,226728.659349372,9754170.02532787
1_old_growth,157.501510620117,118.927124023438,-12.8581288655599,226828.659349372,9754170.02532787
1_old_growth,203.327941894531,131.621520996094,-23.9021402994792,226928.659349372,9754170.02532787
3_illegal_logging,133.237594604492,103.117202758789,-10.0401306152344,227028.659349372,9754170.02532787
3_illegal_logging,112.470191955566,113.39616394043,0.30865732828776,227128.659349372,9754170.02532787
3_illegal_logging,230.466384887695,214.643524169922,-5.27428690592448,227228.659349372,9754170.02532787
3_illegal_logging,202.07421875,125.432518005371,-25.547233581543,227328.659349372,9754170.02532787
3_illegal_logging,152.329879760742,130.705963134766,-7.20797220865885,227428.659349372,9754170.02532787
1_old_growth,207.154190063477,167.464096069336,-13.2300313313802,227528.659349372,9754170.02532787
3_illegal_logging,153.281875610352,146.407943725586,-2.29131062825521,227628.659349372,9754170.02532787
1_old_growth,250.016708374023,206.647262573242,-14.4564819335938,227728.659349372,9754170.02532787
3_illegal_logging,202.783187866211,184.032638549805,-6.25018310546875,227828.659349372,9754170.02532787
1_old_growth,212.067581176758,200.621002197266,-3.8155263264974,227928.659349372,9754170.02532787
1_old_growth,135.596328735352,122.035461425781,-4.5202891031901,228028.659349372,9754170.02532787
3_illegal_logging,205.480026245117,198.017761230469,-2.48742167154948,228128.659349372,9754170.02532787
3_illegal_logging,225.330718994141,169.905120849609,-18.4751993815104,228228.659349372,9754170.02532787
3_illegal_logging,161.744766235352,192.998870849609,10.4180348714193,228328.659349372,9754170.02532787
